name,price,rating,reviews,url
"OnePlus Nord CE 3 Lite 5G (Chromatic Gray, 8GB RAM, 128GB Storage)",19300,N/A,62207,https://www.amazon.in/OnePlus-Nord-Chromatic-128GB-Storage/dp/B0BY8MCQ9S/ref=sr_1_155?dib=eyJ2IjoiMSJ9.MvvHAcJYIqVKENBGJaU_ce-UEmHGxZ6Tcvgd-ZUNnQCoOxs6vaC365F2x4kMD9I96TEl3gmszwAPSR-LuUp3CDwPDrp39f9Ukt6hXubwoNdnqkJ2CXnOU6_mb5ajxyrpRbXOtdjt186oYmDBRXklRnIkDTYqnHWdLjaTJAs2RwXvvB1rZozXdTYBiw3wX0bmGgUffamed4Xg9ZvljNHHLsI0pP6NyDKL0rFOgfV3mys8O63uKzP-o8rrsDovBmHzfPYNxt3hZSP8iqZhVjTsvIfitcc9RFy4TrNW7bHaHe4.0JMt2Pso6PGu95_hYPVrUQ_wZPMUo138m0pglT_JG0g&dib_tag=se&qid=1745480966&s=electronics&sr=1-155
"Nothing Phone (3A) 5G (Black, 8GB RAM, 128GB Storage) | Snapdragon 7s Gen 3 | 50MP+50MP+8MP Cameras | 32MP Front | 6.77” 120Hz AMOLED | 5000mAh Battery | 50W Fast Charging | Up to 16GB RAM Expansion",22999,N/A,13,https://www.amazon.in/Nothing-Storage-Snapdragon-Charging-Expansion/dp/B0DZTNWWDH/ref=sr_1_156?dib=eyJ2IjoiMSJ9.MvvHAcJYIqVKENBGJaU_ce-UEmHGxZ6Tcvgd-ZUNnQCoOxs6vaC365F2x4kMD9I96TEl3gmszwAPSR-LuUp3CDwPDrp39f9Ukt6hXubwoNdnqkJ2CXnOU6_mb5ajxyrpRbXOtdjt186oYmDBRXklRnIkDTYqnHWdLjaTJAs2RwXvvB1rZozXdTYBiw3wX0bmGgUffamed4Xg9ZvljNHHLsI0pP6NyDKL0rFOgfV3mys8O63uKzP-o8rrsDovBmHzfPYNxt3hZSP8iqZhVjTsvIfitcc9RFy4TrNW7bHaHe4.0JMt2Pso6PGu95_hYPVrUQ_wZPMUo138m0pglT_JG0g&dib_tag=se&qid=1745480966&s=electronics&sr=1-156
Lava A1 Vibe (2025) Dual SIM Keypad Phone with 2'' Big Display | Long-Lasting AI Battery | Vibration Alert | FM Radio & MP3 Player | Military-Grade Durability – Blue,1067,N/A,69,https://www.amazon.in/Lava-A1-Long-Lasting-Military-Grade-Durability/dp/B0DT4T1MZW/ref=sr_1_157?dib=eyJ2IjoiMSJ9.MvvHAcJYIqVKENBGJaU_ce-UEmHGxZ6Tcvgd-ZUNnQCoOxs6vaC365F2x4kMD9I96TEl3gmszwAPSR-LuUp3CDwPDrp39f9Ukt6hXubwoNdnqkJ2CXnOU6_mb5ajxyrpRbXOtdjt186oYmDBRXklRnIkDTYqnHWdLjaTJAs2RwXvvB1rZozXdTYBiw3wX0bmGgUffamed4Xg9ZvljNHHLsI0pP6NyDKL0rFOgfV3mys8O63uKzP-o8rrsDovBmHzfPYNxt3hZSP8iqZhVjTsvIfitcc9RFy4TrNW7bHaHe4.0JMt2Pso6PGu95_hYPVrUQ_wZPMUo138m0pglT_JG0g&dib_tag=se&qid=1745480966&s=electronics&sr=1-157
"Redmi Note 14 5G (Titan Black, 8GB RAM 256GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera",20998,N/A,527,https://www.amazon.in/Redmi-Note-14-5G-Dimensity/dp/B0DPFVDFT3/ref=sr_1_158?dib=eyJ2IjoiMSJ9.MvvHAcJYIqVKENBGJaU_ce-UEmHGxZ6Tcvgd-ZUNnQCoOxs6vaC365F2x4kMD9I96TEl3gmszwAPSR-LuUp3CDwPDrp39f9Ukt6hXubwoNdnqkJ2CXnOU6_mb5ajxyrpRbXOtdjt186oYmDBRXklRnIkDTYqnHWdLjaTJAs2RwXvvB1rZozXdTYBiw3wX0bmGgUffamed4Xg9ZvljNHHLsI0pP6NyDKL0rFOgfV3mys8O63uKzP-o8rrsDovBmHzfPYNxt3hZSP8iqZhVjTsvIfitcc9RFy4TrNW7bHaHe4.0JMt2Pso6PGu95_hYPVrUQ_wZPMUo138m0pglT_JG0g&dib_tag=se&qid=1745480966&s=electronics&sr=1-158
"realme GT 6T (Miracle Purple,12GB RAM+256GB Storage) | India's 1st 7+ Gen 3 Flagship Chipset | 1.5M + AnTuTu Score | 5500mAh+120W | The World's Brightest Flagship Display",26998,N/A,3700,https://www.amazon.in/realme-Miracle-Storage-Flagship-Brightest/dp/B0D8JM1G7Z/ref=sr_1_159?dib=eyJ2IjoiMSJ9.MvvHAcJYIqVKENBGJaU_ce-UEmHGxZ6Tcvgd-ZUNnQCoOxs6vaC365F2x4kMD9I96TEl3gmszwAPSR-LuUp3CDwPDrp39f9Ukt6hXubwoNdnqkJ2CXnOU6_mb5ajxyrpRbXOtdjt186oYmDBRXklRnIkDTYqnHWdLjaTJAs2RwXvvB1rZozXdTYBiw3wX0bmGgUffamed4Xg9ZvljNHHLsI0pP6NyDKL0rFOgfV3mys8O63uKzP-o8rrsDovBmHzfPYNxt3hZSP8iqZhVjTsvIfitcc9RFy4TrNW7bHaHe4.0JMt2Pso6PGu95_hYPVrUQ_wZPMUo138m0pglT_JG0g&dib_tag=se&qid=1745480966&s=electronics&sr=1-159
"Lava Hero Shakti 2025 Dual Sim Keypad Mobile Phone (with Vibration Alert) | 1.8"" Display | Super Saving Battery Mode | Stylish Design | Number Talker | (Dark Blue)",846,N/A,23,https://www.amazon.in/Lava-Hero-Shakti-Vibration-Display/dp/B0DWT3M6MR/ref=sr_1_160?dib=eyJ2IjoiMSJ9.MvvHAcJYIqVKENBGJaU_ce-UEmHGxZ6Tcvgd-ZUNnQCoOxs6vaC365F2x4kMD9I96TEl3gmszwAPSR-LuUp3CDwPDrp39f9Ukt6hXubwoNdnqkJ2CXnOU6_mb5ajxyrpRbXOtdjt186oYmDBRXklRnIkDTYqnHWdLjaTJAs2RwXvvB1rZozXdTYBiw3wX0bmGgUffamed4Xg9ZvljNHHLsI0pP6NyDKL0rFOgfV3mys8O63uKzP-o8rrsDovBmHzfPYNxt3hZSP8iqZhVjTsvIfitcc9RFy4TrNW7bHaHe4.0JMt2Pso6PGu95_hYPVrUQ_wZPMUo138m0pglT_JG0g&dib_tag=se&qid=1745480966&s=electronics&sr=1-160
Apple iPhone 15 (256 GB) - Black,71400,N/A,3397,https://www.amazon.in/Apple-iPhone-15-256-GB/dp/B0CHX2WQLX/ref=sr_1_161?dib=eyJ2IjoiMSJ9.MvvHAcJYIqVKENBGJaU_ce-UEmHGxZ6Tcvgd-ZUNnQCoOxs6vaC365F2x4kMD9I96TEl3gmszwAPSR-LuUp3CDwPDrp39f9Ukt6hXubwoNdnqkJ2CXnOU6_mb5ajxyrpRbXOtdjt186oYmDBRXklRnIkDTYqnHWdLjaTJAs2RwXvvB1rZozXdTYBiw3wX0bmGgUffamed4Xg9ZvljNHHLsI0pP6NyDKL0rFOgfV3mys8O63uKzP-o8rrsDovBmHzfPYNxt3hZSP8iqZhVjTsvIfitcc9RFy4TrNW7bHaHe4.0JMt2Pso6PGu95_hYPVrUQ_wZPMUo138m0pglT_JG0g&dib_tag=se&qid=1745480966&s=electronics&sr=1-161
"Nokia 235 4G | All-New Keypad Phone with Dual SIM, Scan & Pay UPI, Rear Camera, Wireless FM Radio, MP3 Player, Bluetooth & USB Type C | Black",3649,N/A,304,https://www.amazon.in/Nokia-All-New-Keypad-Wireless-Bluetooth/dp/B0D5HM2BXD/ref=sr_1_162?dib=eyJ2IjoiMSJ9.MvvHAcJYIqVKENBGJaU_ce-UEmHGxZ6Tcvgd-ZUNnQCoOxs6vaC365F2x4kMD9I96TEl3gmszwAPSR-LuUp3CDwPDrp39f9Ukt6hXubwoNdnqkJ2CXnOU6_mb5ajxyrpRbXOtdjt186oYmDBRXklRnIkDTYqnHWdLjaTJAs2RwXvvB1rZozXdTYBiw3wX0bmGgUffamed4Xg9ZvljNHHLsI0pP6NyDKL0rFOgfV3mys8O63uKzP-o8rrsDovBmHzfPYNxt3hZSP8iqZhVjTsvIfitcc9RFy4TrNW7bHaHe4.0JMt2Pso6PGu95_hYPVrUQ_wZPMUo138m0pglT_JG0g&dib_tag=se&qid=1745480966&s=electronics&sr=1-162
Nokia 130 Music | Built-in Powerful Loud Speaker with Music Player and Wireless FM Radio | Dedicated Music Buttons | Big 2.4 Display | 1 Month Standby Battery Life | Gold,1899,N/A,4560,https://www.amazon.in/Nokia-130-Powerful-Wireless-Dedicated/dp/B0CBKKJ67M/ref=sr_1_163?dib=eyJ2IjoiMSJ9.MvvHAcJYIqVKENBGJaU_ce-UEmHGxZ6Tcvgd-ZUNnQCoOxs6vaC365F2x4kMD9I96TEl3gmszwAPSR-LuUp3CDwPDrp39f9Ukt6hXubwoNdnqkJ2CXnOU6_mb5ajxyrpRbXOtdjt186oYmDBRXklRnIkDTYqnHWdLjaTJAs2RwXvvB1rZozXdTYBiw3wX0bmGgUffamed4Xg9ZvljNHHLsI0pP6NyDKL0rFOgfV3mys8O63uKzP-o8rrsDovBmHzfPYNxt3hZSP8iqZhVjTsvIfitcc9RFy4TrNW7bHaHe4.0JMt2Pso6PGu95_hYPVrUQ_wZPMUo138m0pglT_JG0g&dib_tag=se&qid=1745480966&s=electronics&sr=1-163
"Nokia 2660 Flip 4G Volte keypad Phone with Dual SIM, Dual Screen, inbuilt MP3 Player & Wireless FM Radio | Black",4239,N/A,2492,https://www.amazon.in/Nokia-2660-keypad-inbuilt-Wireless/dp/B0B9YK24TF/ref=sr_1_164?dib=eyJ2IjoiMSJ9.MvvHAcJYIqVKENBGJaU_ce-UEmHGxZ6Tcvgd-ZUNnQCoOxs6vaC365F2x4kMD9I96TEl3gmszwAPSR-LuUp3CDwPDrp39f9Ukt6hXubwoNdnqkJ2CXnOU6_mb5ajxyrpRbXOtdjt186oYmDBRXklRnIkDTYqnHWdLjaTJAs2RwXvvB1rZozXdTYBiw3wX0bmGgUffamed4Xg9ZvljNHHLsI0pP6NyDKL0rFOgfV3mys8O63uKzP-o8rrsDovBmHzfPYNxt3hZSP8iqZhVjTsvIfitcc9RFy4TrNW7bHaHe4.0JMt2Pso6PGu95_hYPVrUQ_wZPMUo138m0pglT_JG0g&dib_tag=se&qid=1745480966&s=electronics&sr=1-164
"Vivo Y19e (Majestic Green, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers | with Charger",7999,N/A,13,https://www.amazon.in/Majestic-Storage-Additional-Exchange-Charger/dp/B07WHRQ5D8/ref=sr_1_165?dib=eyJ2IjoiMSJ9.MvvHAcJYIqVKENBGJaU_ce-UEmHGxZ6Tcvgd-ZUNnQCoOxs6vaC365F2x4kMD9I96TEl3gmszwAPSR-LuUp3CDwPDrp39f9Ukt6hXubwoNdnqkJ2CXnOU6_mb5ajxyrpRbXOtdjt186oYmDBRXklRnIkDTYqnHWdLjaTJAs2RwXvvB1rZozXdTYBiw3wX0bmGgUffamed4Xg9ZvljNHHLsI0pP6NyDKL0rFOgfV3mys8O63uKzP-o8rrsDovBmHzfPYNxt3hZSP8iqZhVjTsvIfitcc9RFy4TrNW7bHaHe4.0JMt2Pso6PGu95_hYPVrUQ_wZPMUo138m0pglT_JG0g&dib_tag=se&qid=1745480966&s=electronics&sr=1-165
"JioBharat V4 4G Phone with JioTV, JioHotstar, UPI, JioSoundPay,JioSaavn, Long Lasting Battery, LED Torch, Digital Camera | Blue | Locked for JioNetwork",799,N/A,79,https://www.amazon.in/JioBharat-JioHotstar-JioSoundPay-JioSaavn-JioNetwork/dp/B0DJMLK4TT/ref=sr_1_166?dib=eyJ2IjoiMSJ9.MvvHAcJYIqVKENBGJaU_ce-UEmHGxZ6Tcvgd-ZUNnQCoOxs6vaC365F2x4kMD9I96TEl3gmszwAPSR-LuUp3CDwPDrp39f9Ukt6hXubwoNdnqkJ2CXnOU6_mb5ajxyrpRbXOtdjt186oYmDBRXklRnIkDTYqnHWdLjaTJAs2RwXvvB1rZozXdTYBiw3wX0bmGgUffamed4Xg9ZvljNHHLsI0pP6NyDKL0rFOgfV3mys8O63uKzP-o8rrsDovBmHzfPYNxt3hZSP8iqZhVjTsvIfitcc9RFy4TrNW7bHaHe4.0JMt2Pso6PGu95_hYPVrUQ_wZPMUo138m0pglT_JG0g&dib_tag=se&qid=1745480966&s=electronics&sr=1-166
"Motorola Edge 50 Fusion 5G (Marshmallow Blue, 8GB RAM, 128GB Storage)",19499,N/A,424,https://www.amazon.in/Motorola-Edge-50-Fusion-Marshmallow/dp/B0D4JLR5ZN/ref=sr_1_167?dib=eyJ2IjoiMSJ9.MvvHAcJYIqVKENBGJaU_ce-UEmHGxZ6Tcvgd-ZUNnQCoOxs6vaC365F2x4kMD9I96TEl3gmszwAPSR-LuUp3CDwPDrp39f9Ukt6hXubwoNdnqkJ2CXnOU6_mb5ajxyrpRbXOtdjt186oYmDBRXklRnIkDTYqnHWdLjaTJAs2RwXvvB1rZozXdTYBiw3wX0bmGgUffamed4Xg9ZvljNHHLsI0pP6NyDKL0rFOgfV3mys8O63uKzP-o8rrsDovBmHzfPYNxt3hZSP8iqZhVjTsvIfitcc9RFy4TrNW7bHaHe4.0JMt2Pso6PGu95_hYPVrUQ_wZPMUo138m0pglT_JG0g&dib_tag=se&qid=1745480966&s=electronics&sr=1-167
"Samsung Galaxy F15 5G (Groovy Violet, 6GB RAM, 128 GB Storage)",12050,N/A,281,https://www.amazon.in/Samsung-Galaxy-Groovy-Violet-Storage/dp/B0CY8DMQLW/ref=sr_1_168?dib=eyJ2IjoiMSJ9.MvvHAcJYIqVKENBGJaU_ce-UEmHGxZ6Tcvgd-ZUNnQCoOxs6vaC365F2x4kMD9I96TEl3gmszwAPSR-LuUp3CDwPDrp39f9Ukt6hXubwoNdnqkJ2CXnOU6_mb5ajxyrpRbXOtdjt186oYmDBRXklRnIkDTYqnHWdLjaTJAs2RwXvvB1rZozXdTYBiw3wX0bmGgUffamed4Xg9ZvljNHHLsI0pP6NyDKL0rFOgfV3mys8O63uKzP-o8rrsDovBmHzfPYNxt3hZSP8iqZhVjTsvIfitcc9RFy4TrNW7bHaHe4.0JMt2Pso6PGu95_hYPVrUQ_wZPMUo138m0pglT_JG0g&dib_tag=se&qid=1745480966&s=electronics&sr=1-168
"Tecno POP 9 5G Aurora Cloud, 4GB+64GB| Segment's 1st 48MP Sony AI Camera| Segment's 1st 5G with NFC | D6300 5G Processor |4+ Year Lag Free Fluency |5000 mAh Battery |Dual Speaker |Without Charger",9499,N/A,421,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDY5MjkzMDE2MTU0Njg2OjE3NDU0ODA5NjY6c3BfYnRmX2Jyb3dzZTozMDAzNDE0MzEwMzU0MzI6OjA6Og&url=%2FTecno-Segments-Processor-Fluency-Battery%2Fdp%2FB0DGMFVQ8Q%2Fref%3Dsr_1_169_sspa%3Fdib%3DeyJ2IjoiMSJ9.MvvHAcJYIqVKENBGJaU_ce-UEmHGxZ6Tcvgd-ZUNnQCoOxs6vaC365F2x4kMD9I96TEl3gmszwAPSR-LuUp3CDwPDrp39f9Ukt6hXubwoNdnqkJ2CXnOU6_mb5ajxyrpRbXOtdjt186oYmDBRXklRnIkDTYqnHWdLjaTJAs2RwXvvB1rZozXdTYBiw3wX0bmGgUffamed4Xg9ZvljNHHLsI0pP6NyDKL0rFOgfV3mys8O63uKzP-o8rrsDovBmHzfPYNxt3hZSP8iqZhVjTsvIfitcc9RFy4TrNW7bHaHe4.0JMt2Pso6PGu95_hYPVrUQ_wZPMUo138m0pglT_JG0g%26dib_tag%3Dse%26qid%3D1745480966%26s%3Delectronics%26sr%3D1-169-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1
"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",12869,N/A,3873,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDY5MjkzMDE2MTU0Njg2OjE3NDU0ODA5NjY6c3BfYnRmX2Jyb3dzZTozMDA1MjcwMTM3NjU1MzI6OjA6Og&url=%2FRedmi-Orchid-Largest-Display-Segment%2Fdp%2FB0D78W2HF5%2Fref%3Dsr_1_170_sspa%3Fdib%3DeyJ2IjoiMSJ9.MvvHAcJYIqVKENBGJaU_ce-UEmHGxZ6Tcvgd-ZUNnQCoOxs6vaC365F2x4kMD9I96TEl3gmszwAPSR-LuUp3CDwPDrp39f9Ukt6hXubwoNdnqkJ2CXnOU6_mb5ajxyrpRbXOtdjt186oYmDBRXklRnIkDTYqnHWdLjaTJAs2RwXvvB1rZozXdTYBiw3wX0bmGgUffamed4Xg9ZvljNHHLsI0pP6NyDKL0rFOgfV3mys8O63uKzP-o8rrsDovBmHzfPYNxt3hZSP8iqZhVjTsvIfitcc9RFy4TrNW7bHaHe4.0JMt2Pso6PGu95_hYPVrUQ_wZPMUo138m0pglT_JG0g%26dib_tag%3Dse%26qid%3D1745480966%26s%3Delectronics%26sr%3D1-170-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1
"Redmi 13 5G, Black Diamond, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",13998,N/A,293,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDY5MjkzMDE2MTU0Njg2OjE3NDU0ODA5NjY6c3BfYnRmX2Jyb3dzZTozMDA1MjcwMTM3NjUzMzI6OjA6Og&url=%2FRedmi-Diamond-Largest-Display-Segment%2Fdp%2FB0D78Y577J%2Fref%3Dsr_1_171_sspa%3Fdib%3DeyJ2IjoiMSJ9.MvvHAcJYIqVKENBGJaU_ce-UEmHGxZ6Tcvgd-ZUNnQCoOxs6vaC365F2x4kMD9I96TEl3gmszwAPSR-LuUp3CDwPDrp39f9Ukt6hXubwoNdnqkJ2CXnOU6_mb5ajxyrpRbXOtdjt186oYmDBRXklRnIkDTYqnHWdLjaTJAs2RwXvvB1rZozXdTYBiw3wX0bmGgUffamed4Xg9ZvljNHHLsI0pP6NyDKL0rFOgfV3mys8O63uKzP-o8rrsDovBmHzfPYNxt3hZSP8iqZhVjTsvIfitcc9RFy4TrNW7bHaHe4.0JMt2Pso6PGu95_hYPVrUQ_wZPMUo138m0pglT_JG0g%26dib_tag%3Dse%26qid%3D1745480966%26s%3Delectronics%26sr%3D1-171-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1
"Samsung Galaxy M15 5G Prime Edition (Stone Grey,8GB RAM,128GB Storage)| Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update",13498,N/A,3140,https://www.amazon.in/Samsung-Storage-MediaTek-Dimensity-Security/dp/B0DGX9F1WK/ref=sr_1_169?dib=eyJ2IjoiMSJ9.zZYX7BIJT8ibS_7jZ99OqM5ndn29J6CBrvwbu5i0z7RE6NgZY7rUL1XoCPkX2OUVKEZ-IX2vxR8pRrhCV93MJFMpfHYcuq1Ob5zR5doSNKbWdB65OR0LP9NNPfvq-W5rFk3i57f7QR5BUx-L3ETUN7O325EDutVG3Hwy0TeOXz0_28JKORpRzB4DIOnav-uXe8H4G7wHOgrEToXboDFQXURqU9-7AyJokUC8CTm7m1BvYqZHRxZVOnUEZPrRTARuG0WoNFmo9Yi1IiDuN3SaPElrNH3gpR6F-VP49VH3OPQ.bHLxaEvBYEh_pyzp7p8NchEfsuHMBq916ShxcqAfXFI&dib_tag=se&qid=1745480990&s=electronics&sr=1-169
"Nothing Phone (2a) Plus (Grey, 8GB RAM, 256GB Storage) | Up to 16GB RAM | Dimensity 7350 Pro 5G Processor | 50MP + 50MP | 50MP Front Camera | 6.7"" AMOLED Display | 56 Minutes Charge of 100%",21700,N/A,145,https://www.amazon.in/Nothing-Storage-Dimensity-Processor-Display/dp/B0DC8F2X6T/ref=sr_1_170?dib=eyJ2IjoiMSJ9.zZYX7BIJT8ibS_7jZ99OqM5ndn29J6CBrvwbu5i0z7RE6NgZY7rUL1XoCPkX2OUVKEZ-IX2vxR8pRrhCV93MJFMpfHYcuq1Ob5zR5doSNKbWdB65OR0LP9NNPfvq-W5rFk3i57f7QR5BUx-L3ETUN7O325EDutVG3Hwy0TeOXz0_28JKORpRzB4DIOnav-uXe8H4G7wHOgrEToXboDFQXURqU9-7AyJokUC8CTm7m1BvYqZHRxZVOnUEZPrRTARuG0WoNFmo9Yi1IiDuN3SaPElrNH3gpR6F-VP49VH3OPQ.bHLxaEvBYEh_pyzp7p8NchEfsuHMBq916ShxcqAfXFI&dib_tag=se&qid=1745480990&s=electronics&sr=1-170
"Lava Hero Shakti 2025 Dual Sim Keypad Mobile Phone (with Vibration Alert) | 1.8"" Display | Super Saving Battery Mode | Stylish Design | Number Talker | (Mint Green)",895,N/A,23,https://www.amazon.in/Lava-Hero-Shakti-Vibration-Display/dp/B0DWT25F89/ref=sr_1_171?dib=eyJ2IjoiMSJ9.zZYX7BIJT8ibS_7jZ99OqM5ndn29J6CBrvwbu5i0z7RE6NgZY7rUL1XoCPkX2OUVKEZ-IX2vxR8pRrhCV93MJFMpfHYcuq1Ob5zR5doSNKbWdB65OR0LP9NNPfvq-W5rFk3i57f7QR5BUx-L3ETUN7O325EDutVG3Hwy0TeOXz0_28JKORpRzB4DIOnav-uXe8H4G7wHOgrEToXboDFQXURqU9-7AyJokUC8CTm7m1BvYqZHRxZVOnUEZPrRTARuG0WoNFmo9Yi1IiDuN3SaPElrNH3gpR6F-VP49VH3OPQ.bHLxaEvBYEh_pyzp7p8NchEfsuHMBq916ShxcqAfXFI&dib_tag=se&qid=1745480990&s=electronics&sr=1-171
"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 8GB RAM, 128GB Storage)",N/A,N/A,62207,https://www.amazon.in/OnePlus-Nord-Pastel-128GB-Storage/dp/B0BY8JZ22K/ref=sr_1_172?dib=eyJ2IjoiMSJ9.zZYX7BIJT8ibS_7jZ99OqM5ndn29J6CBrvwbu5i0z7RE6NgZY7rUL1XoCPkX2OUVKEZ-IX2vxR8pRrhCV93MJFMpfHYcuq1Ob5zR5doSNKbWdB65OR0LP9NNPfvq-W5rFk3i57f7QR5BUx-L3ETUN7O325EDutVG3Hwy0TeOXz0_28JKORpRzB4DIOnav-uXe8H4G7wHOgrEToXboDFQXURqU9-7AyJokUC8CTm7m1BvYqZHRxZVOnUEZPrRTARuG0WoNFmo9Yi1IiDuN3SaPElrNH3gpR6F-VP49VH3OPQ.bHLxaEvBYEh_pyzp7p8NchEfsuHMBq916ShxcqAfXFI&dib_tag=se&qid=1745480990&s=electronics&sr=1-172
"Nokia 105 Classic | Dual SIM Keypad Phone with Built-in UPI Payments, Long-Lasting Battery, Wireless FM Radio, Charger in-Box | Charcoal",1199,N/A,16676,https://www.amazon.in/Nokia-Payments-Long-Lasting-Wireless-Charcoal/dp/B0CJML9S4F/ref=sr_1_173?dib=eyJ2IjoiMSJ9.zZYX7BIJT8ibS_7jZ99OqM5ndn29J6CBrvwbu5i0z7RE6NgZY7rUL1XoCPkX2OUVKEZ-IX2vxR8pRrhCV93MJFMpfHYcuq1Ob5zR5doSNKbWdB65OR0LP9NNPfvq-W5rFk3i57f7QR5BUx-L3ETUN7O325EDutVG3Hwy0TeOXz0_28JKORpRzB4DIOnav-uXe8H4G7wHOgrEToXboDFQXURqU9-7AyJokUC8CTm7m1BvYqZHRxZVOnUEZPrRTARuG0WoNFmo9Yi1IiDuN3SaPElrNH3gpR6F-VP49VH3OPQ.bHLxaEvBYEh_pyzp7p8NchEfsuHMBq916ShxcqAfXFI&dib_tag=se&qid=1745480990&s=electronics&sr=1-173
"Nokia 110 4G with 4G, Camera, Bluetooth, FM Radio, MP3 Player, MicroSD, Long-Lasting Battery, and pre-Loaded Games | 1 Year Replacement Guarantee | Artic Purple",2265,N/A,31,https://www.amazon.in/Nokia-110-4G-Long-Lasting-Replacement/dp/B0DR2CR5GL/ref=sr_1_174?dib=eyJ2IjoiMSJ9.zZYX7BIJT8ibS_7jZ99OqM5ndn29J6CBrvwbu5i0z7RE6NgZY7rUL1XoCPkX2OUVKEZ-IX2vxR8pRrhCV93MJFMpfHYcuq1Ob5zR5doSNKbWdB65OR0LP9NNPfvq-W5rFk3i57f7QR5BUx-L3ETUN7O325EDutVG3Hwy0TeOXz0_28JKORpRzB4DIOnav-uXe8H4G7wHOgrEToXboDFQXURqU9-7AyJokUC8CTm7m1BvYqZHRxZVOnUEZPrRTARuG0WoNFmo9Yi1IiDuN3SaPElrNH3gpR6F-VP49VH3OPQ.bHLxaEvBYEh_pyzp7p8NchEfsuHMBq916ShxcqAfXFI&dib_tag=se&qid=1745480990&s=electronics&sr=1-174
"Nokia 3210 4G | All-New Classic Keypad Phone with Dual SIM, YouTube, Scan & Pay UPI, Rear Camera, Wireless FM Radio, MP3 Player, Bluetooth & USB Type C | Grunge Black",3693,N/A,468,https://www.amazon.in/Nokia-All-New-Classic-Wireless-Bluetooth/dp/B0D5XXFGRX/ref=sr_1_175?dib=eyJ2IjoiMSJ9.zZYX7BIJT8ibS_7jZ99OqM5ndn29J6CBrvwbu5i0z7RE6NgZY7rUL1XoCPkX2OUVKEZ-IX2vxR8pRrhCV93MJFMpfHYcuq1Ob5zR5doSNKbWdB65OR0LP9NNPfvq-W5rFk3i57f7QR5BUx-L3ETUN7O325EDutVG3Hwy0TeOXz0_28JKORpRzB4DIOnav-uXe8H4G7wHOgrEToXboDFQXURqU9-7AyJokUC8CTm7m1BvYqZHRxZVOnUEZPrRTARuG0WoNFmo9Yi1IiDuN3SaPElrNH3gpR6F-VP49VH3OPQ.bHLxaEvBYEh_pyzp7p8NchEfsuHMBq916ShxcqAfXFI&dib_tag=se&qid=1745480990&s=electronics&sr=1-175
"realme NARZO 70 Turbo 5G (Turbo Purple,6GB RAM,128GB Storage) | Segment's Fastest Dimensity 7300 Energy 5G Chipset | Motorsports Inspired Design",15248,N/A,2974,https://www.amazon.in/realme-Segments-Dimensity-Motorsports-Inspired/dp/B0DDTZF6G1/ref=sr_1_176?dib=eyJ2IjoiMSJ9.zZYX7BIJT8ibS_7jZ99OqM5ndn29J6CBrvwbu5i0z7RE6NgZY7rUL1XoCPkX2OUVKEZ-IX2vxR8pRrhCV93MJFMpfHYcuq1Ob5zR5doSNKbWdB65OR0LP9NNPfvq-W5rFk3i57f7QR5BUx-L3ETUN7O325EDutVG3Hwy0TeOXz0_28JKORpRzB4DIOnav-uXe8H4G7wHOgrEToXboDFQXURqU9-7AyJokUC8CTm7m1BvYqZHRxZVOnUEZPrRTARuG0WoNFmo9Yi1IiDuN3SaPElrNH3gpR6F-VP49VH3OPQ.bHLxaEvBYEh_pyzp7p8NchEfsuHMBq916ShxcqAfXFI&dib_tag=se&qid=1745480990&s=electronics&sr=1-176
